stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_associated_place,wheelchair_boarding
   3145,003145,"Opposite 2451 E Main",,  41.596762, -71.251760,,,0,,,0
   3150,003150,"2451 E Main",,  41.596877, -71.251507,,,0,,,0
   3155,003155,"Post after Camp",,  41.597600, -71.455157,,,0,,,0
   3170,003170,"7260 Post",,  41.599779, -71.454724,,,0,,,0
   3175,003175,"East Main & Turnpike",,  41.600319, -71.250208,,,0,,emtu,0
   3180,003180,"7277 Post",,  41.600791, -71.454867,,,0,,,0
   3190,003190,"E Main before Freeborn",,  41.601262, -71.249477,,,0,,,0
   3195,003195,"E Main before Bradley",,  41.604018, -71.247344,,,0,,,0
   3210,003210,"W Main after Freeborn",,  41.604163, -71.258605,,,0,,,0
   3215,003215,"2732 E Main",,  41.603776, -71.247521,,,0,,,0
   3225,003225,"E Main before Power",,  41.606115, -71.247038,,,0,,,0
   3230,003230,"E Main opposite Power",,  41.606126, -71.247203,,,0,,,0
   3235,003235,"Park & Ride (RI-2 & RI-4) Curbside",,  41.611758, -71.492429,,,0,,rt24,0
   3250,003250,"Post before Devils Foot",,  41.607346, -71.455929,,,0,,,0
   3255,003255,"E Main before Hargraves",,  41.594755, -71.252345,,,0,,,0
   3280,003280,"E Main after Village",,  41.610547, -71.246440,,,0,,,0
   3285,003285,"Opposite 372 W Main",,  41.605576, -71.259010,,,0,,,0
   3290,003290,"E Main opposite Village",,  41.610829, -71.246568,,,0,,,0
   3295,003295,"Post before Yorktown",,  41.612827, -71.457649,,,0,,,0
   3300,003300,"Before 6946 Post",,  41.608967, -71.456226,,,0,,,0
   3310,003310,"RI-2 before Waites Corner",,  41.495237, -71.569583,,,0,,,0
   3315,003315,"W Main opposite Anselmo",,  41.611053, -71.260148,,,0,,,0
   3320,003320,"W Main opposite Willow",,  41.613465, -71.258178,,,0,,,0
   3330,003330,"W Main before Willow",,  41.613561, -71.258247,,,0,,,0
   3335,003335,"6802 Post Rd",,  41.612759, -71.457349,,,0,,,0
   3340,003340,"E Main opposite Sprague",,  41.614856, -71.245859,,,0,,,0
   3345,003345,"E Main after Sprague",,  41.614634, -71.246041,,,0,,,0
   3355,003355,"Opposite 3302 E Main",,  41.617523, -71.246125,,,0,,,0
   3360,003360,"Bristol Ferry after Sprague",,  41.615385, -71.256218,,,0,,,0
   3370,003370,"E Main before Oliveira",,  41.617327, -71.246244,,,0,,,0
   3375,003375,"Post after Kingstown Plaza Entrance",,  41.616003, -71.457993,,,0,,,0
   3385,003385,"Portsmouth Senior Center (Bristol Ferry/Brownell)",,  41.618022, -71.256829,,,0,,pose,0
   3400,003400,"6669 Post",,  41.616754, -71.457783,,,0,,,0
   3415,003415,"E Main before Park",,  41.620047, -71.245345,,,0,,,0
   3420,003420,"E Main after Basin",,  41.620027, -71.245514,,,0,,,0
   3430,003430,"6530 Post",,  41.620094, -71.458086,,,0,,,0
   3435,003435,"Post opposite Peachtree",,  41.621530, -71.458508,,,0,,,0
   3440,003440,"Post after Peachtree",,  41.621955, -71.458258,,,0,,,0
   3445,003445,"E Main before Echo",,  41.621496, -71.244826,,,0,,,0
   3455,003455,"Bristol Ferry opposite Corys",,  41.619745, -71.256794,,,0,,,0
   3460,003460,"Portsmouth Senior Center (Bristol Ferry/Brownell)",,  41.617924, -71.256983,,,0,,pose,0
   3465,003465,"Bristol Ferry after Corys",,  41.619542, -71.256959,,,0,,,0
   3470,003470,"E Main after Founders",,  41.623382, -71.243862,,,0,,,0
   3475,003475,"E Main opposite Founders",,  41.623305, -71.243701,,,0,,,0
   3485,003485,"Bristol Ferry opposite Schooner",,  41.621113, -71.256892,,,0,,,0
   3490,003490,"Bristol Ferry opposite Botelho",,  41.624208, -71.256236,,,0,,,0
   3495,003495,"Opposite 6356 Post",,  41.624624, -71.459199,,,0,,,0
   3510,003510,"E Main after Sunset",,  41.625436, -71.242934,,,0,,,0
   3515,003515,"309 Bristol Ferry",,  41.623392, -71.256264,,,0,,,0
   3520,003520,"Bristol Ferry after Mitchell",,  41.626572, -71.255615,,,0,,,0
   3525,003525,"Post opposite Essex",,  41.627417, -71.461362,,,0,,,0
   3530,003530,"Post before Essex",,  41.627134, -71.460971,,,0,,,0
   3535,003535,"531 Bristol Ferry",,  41.628847, -71.254782,,,0,,,0
   3545,003545,"Boyds before Anthony",,  41.630210, -71.245770,,,0,,,0
   3550,003550,"Boyds after RI-24",,  41.627384, -71.243343,,,0,,,0
   3555,003555,"6145 Post",,  41.629580, -71.463350,,,0,,,0
   3560,003560,"Post after Austin",,  41.630653, -71.464234,,,0,,,0
   3565,003565,"Boyds opposite Linda",,  41.631486, -71.249853,,,0,,,0
   3570,003570,"Boyds after Bristol Ferry",,  41.632203, -71.252939,,,0,,,0
   3575,003575,"Bristol Ferry after Boyds",,  41.631785, -71.253916,,,0,,,0
   3585,003585,"Post & Frenchtown (at 6000 Post)",,  41.632051, -71.466070,,,0,,pofr,0
   3590,003590,"Boyds before Linda",,  41.631323, -71.249742,,,0,,,0
   3595,003595,"Opposite 6000 Post",,  41.632251, -71.466835,,,0,,,0
   3600,003600,"Post opposite Franklin",,  41.635455, -71.467982,,,0,,,0
   3605,003605,"Post & Frenchtown (after Frenchtown)",,  41.633667, -71.468373,,,0,,pofr,0
   3610,003610,"5804 Post",,  41.637661, -71.468383,,,0,,,0
   3615,003615,"Post before Franklin",,  41.635591, -71.468260,,,0,,,0
   3620,003620,"5805 Post",,  41.637544, -71.468649,,,0,,,0
   3630,003630,"5732 Post",,  41.639642, -71.468654,,,0,,,0
   3635,003635,"Post after Victory",,  41.643158, -71.465820,,,0,,,0
   3637,003637,"Post after Grandview",,  41.639686, -71.468924,,,0,,,0
   3640,003640,"Post before Overfield",,  41.645988, -71.463324,,,0,,,0
   3642,003642,"5627 Post",,  41.641867, -71.467425,,,0,,,0
   3645,003645,"Post before Pierce",,  41.642618, -71.466120,,,0,,,0
   3650,003650,"Post after Crossways",,  41.647525, -71.461489,,,0,,,0
   3655,003655,"Post after Overfield",,  41.645890, -71.463222,,,0,,,0
   3660,003660,"Roger Williams University (Bristol)",,  41.647682, -71.262140,,,0,,mtho,0
   3665,003665,"Before 5329 Post",,  41.648470, -71.459995,,,0,,,0
   3670,003670,"Roger Williams University (Bristol)",,  41.647994, -71.261906,,,0,,mtho,0
   3675,003675,"Post before Old Forge",,  41.648401, -71.459790,,,0,,,0
   3690,003690,"Opposite 1001 Main",,  41.650909, -71.457277,,,0,,,0
   3695,003695,"After 1003 Main",,  41.650827, -71.457636,,,0,,,0
   3715,003715,"Main after Sixth",,  41.652498, -71.455939,,,0,,,0
   3720,003720,"Main before Sixth",,  41.652498, -71.456194,,,0,,,0
   3725,003725,"Ferry before Ambrose",,  41.653553, -71.264391,,,0,,,0
   3730,003730,"Ferry opposite Ambrose",,  41.653478, -71.264526,,,0,,,0
   3740,003740,"Main before Third",,  41.654247, -71.454834,,,0,,,0
   3745,003745,"Main before Upland",,  41.653996, -71.454770,,,0,,,0
   3750,003750,"Ferry after Sidney",,  41.655401, -71.265098,,,0,,,0
   3755,003755,"Ferry opposite Sidney",,  41.655229, -71.265166,,,0,,,0
   3760,003760,"First & Main (at 640 Main)",,  41.655664, -71.453570,,,0,,fima,0
   3765,003765,"First & Main (before First)",,  41.655688, -71.453711,,,0,,fima,0
   3775,003775,"First & Main (opposite Cliff)",,  41.655911, -71.455198,,,0,,fima,0
   3800,003800,"Main after Vine",,  41.656561, -71.452678,,,0,,,0
   3805,003805,"Main opposite Bridge",,  41.656881, -71.452515,,,0,,,0
   3810,003810,"Park & Ride (Exit 21 - West Greenwich)",,  41.656918, -71.551444,,,0,,exit,0
   3815,003815,"Ferry opposite Griswold",,  41.657380, -71.265976,,,0,,,0
   3820,003820,"Ferry before Griswold",,  41.657244, -71.265779,,,0,,,0
   3835,003835,"Main before Union",,  41.657862, -71.451207,,,0,,,0
   3840,003840,"Main after Union",,  41.657920, -71.451392,,,0,,,0
   3860,003860,"Main after London",,  41.658913, -71.450137,,,0,,,0
   3865,003865,"Ferry before Fairview",,  41.659288, -71.266539,,,0,,,0
   3875,003875,"Ferry opposite Fairview",,  41.659244, -71.266699,,,0,,,0
   3885,003885,"Main before Pierce",,  41.658975, -71.450268,,,0,,,0
   3890,003890,"Main after Queen",,  41.660848, -71.449877,,,0,,,0
   3910,003910,"Hope opposite High",,  41.661262, -71.270400,,,0,,,0
   3915,003915,"Hope before High",,  41.661277, -71.270102,,,0,,,0
   3920,003920,"Main after Church",,  41.661607, -71.450069,,,0,,,0
   3930,003930,"Main before King",,  41.661751, -71.449917,,,0,,,0
   4015,004015,"Main after Division",,  41.663729, -71.450203,,,0,,madi,0
   4020,004020,"Hope after Burton",,  41.664021, -71.273609,,,0,,,0
   4025,004025,"Main before Division",,  41.663764, -71.450020,,,0,,madi,0
   4030,004030,"Hope opposite Burton",,  41.663577, -71.273451,,,0,,,0
   4035,004035,"Post after Ladd",,  41.665390, -71.450107,,,0,,,0
   4040,004040,"Hope after Union",,  41.665402, -71.274596,,,0,,,0
   4055,004055,"4575 Post",,  41.666283, -71.450005,,,0,,,0
   4060,004060,"Hope before Constitution",,  41.667045, -71.275186,,,0,,,0
   4065,004065,"Hope opposite Union",,  41.665390, -71.274740,,,0,,,0
   4070,004070,"Post opposite Corey",,  41.667296, -71.449485,,,0,,,0
   4075,004075,"Arnold opposite Gay",,  41.663731, -71.543640,,,0,,,0
   4076,004076,"Arnold before Gay",,  41.664028, -71.544151,,,0,,,0
   4080,004080,"Arnold after Larch",,  41.668370, -71.551410,,,0,,,0
   4081,004081,"Tiogue & Arnold (opposite Hazel)",,  41.682674, -71.558868,,,0,,tiar,0
   4082,004082,"Tiogue & Arnold (after Hazel)",,  41.682350, -71.558830,,,0,,tiar,0
   4083,004083,"Arnold after Twin Lakes",,  41.677962, -71.556775,,,0,,,0
   4084,004084,"Arnold opp Forest",,  41.673603, -71.554478,,,0,,,0
   4086,004086,"Arnold opp West Shore",,  41.671280, -71.553170,,,0,,,0
   4088,004088,"Arnold after Crestwood",,  41.667968, -71.550990,,,0,,,0
   4090,004090,"Hope before Constitution",,  41.667198, -71.275394,,,0,,,0
   4091,004091,"Arnold before Florida",,  41.671870, -71.553340,,,0,,,0
   4092,004092,"Arnold before Forest",,  41.673885, -71.554486,,,0,,,0
   4093,004093,"1738 Main St",,  41.683020, -71.525050,,,0,,,0
   4094,004094,"1745 Main St",,  41.683110, -71.525150,,,0,,,0
   4095,004095,"Hope & State (Bristol)",,  41.670281, -71.276412,,,0,,host,0
   4100,004100,"Hope & State (Bristol)",,  41.670509, -71.276669,,,0,,host,0
   4105,004105,"Post opposite Bayview",,  41.670154, -71.448286,,,0,,,0
   4115,004115,"Metacom after Mt Hope",,  41.670430, -71.258442,,,0,,,0
   4120,004120,"Metacom opposite Mt Hope",,  41.671295, -71.258444,,,0,,,0
   4135,004135,"4372 Post",,  41.672057, -71.447974,,,0,,,0
   4140,004140,"210 Woodland",,  41.672429, -71.591296,,,0,,,0
   4175,004175,"Hope before Franklin",,  41.673592, -71.277604,,,0,,,0
   4180,004180,"Hope before Franklin",,  41.673772, -71.277844,,,0,,,0
   4190,004190,"Woodland Manor",,  41.673582, -71.594275,,,0,,woma,0
   4195,004195,"Woodthrush opposite Goldfinch",,  41.674461, -71.591534,,,0,,,0
   4200,004200,"Post opposite Wolverstone",,  41.674529, -71.448218,,,0,,,0
   4205,004205,"Post before Wolverstone",,  41.674470, -71.448359,,,0,,,0
   4225,004225,"Tiogue opposite Lantern",,  41.679401, -71.535358,,,0,,,0
   4235,004235,"1395 Nooseneck Hill",,  41.675236, -71.592809,,,0,,,0
   4236,004236,"Tiogue after James",,  41.680287, -71.530502,,,0,,,0
   4237,004237,"Tiogue before James",,  41.680233, -71.530039,,,0,,,0
   4240,004240,"Hope after Washington",,  41.677398, -71.278625,,,0,,,0
   4245,004245,"Tiogue FS Lantern",,  41.679565, -71.535157,,,0,,,0
   4250,004250,"Hope before Washington",,  41.677271, -71.278797,,,0,,,0
   4255,004255,"Post after Neptune",,  41.676846, -71.448458,,,0,,,0
   4260,004260,"Post after Highpoint",,  41.676914, -71.448622,,,0,,,0
   4275,004275,"Nooseneck opposite Wisteria",,  41.677900, -71.588267,,,0,,,0
   4290,004290,"Nooseneck Hill after Wisteria",,  41.677895, -71.588632,,,0,,,0
   4295,004295,"1193 Tiogue",,  41.678871, -71.585379,,,0,,,0
   4300,004300,"1072 Tiogue",,  41.679127, -71.579319,,,0,,,0
   4305,004305,"Hope before Creek",,  41.679288, -71.278529,,,0,,,0
   4310,004310,"837 Hope",,  41.679252, -71.278734,,,0,,,0
   4315,004315,"Metacom before Hopeworth",,  41.680806, -71.260513,,,0,,,0
   4320,004320,"Tiogue before Gilles",,  41.679590, -71.538190,,,0,,,0
   4321,004321,"Tiogue opposite Gilles",,  41.679490, -71.538440,,,0,,,0
   4325,004325,"Opposite 1100 Tiogue",,  41.679195, -71.579574,,,0,,,0
   4330,004330,"Metacom before Bayview",,  41.679964, -71.260486,,,0,,,0
   4335,004335,"Post after Crestwood",,  41.679097, -71.449273,,,0,,,0
   4345,004345,"Job Lot (Coventry)",,  41.680647, -71.582989,,,0,,walm,0
   4350,004350,"4100 Post",,  41.679114, -71.449123,,,0,,,0
   4360,004360,"S Main after Lowell",,  41.680398, -71.574417,,,0,,,0
   4365,004365,"S Main & Tiogue (before Bielers)",,  41.680538, -71.573586,,,0,,wash,0
   4370,004370,"4042 Post",,  41.680679, -71.449817,,,0,,,0
   4375,004375,"Hope opposite Hillside",,  41.681233, -71.278813,,,0,,,0
   4385,004385,"S Main opposite Ian",,  41.681041, -71.571584,,,0,,,0
   4395,004395,"Hope before Hillside",,  41.681262, -71.278639,,,0,,,0
   4400,004400,"Opposite 4060 Post",,  41.680266, -71.449851,,,0,,,0
   4420,004420,"S Main before Hopkins Hill",,  41.682148, -71.568912,,,0,,,0
   4435,004435,"Post after Highland",,  41.682586, -71.451006,,,0,,,0
   4440,004440,"Post opposite Highland",,  41.682821, -71.450953,,,0,,,0
   4445,004445,"Hope opposite Sheffield",,  41.683128, -71.278884,,,0,,,0
   4450,004450,"Hope opposite Usher",,  41.682845, -71.278714,,,0,,,0
   4460,004460,"S Main opposite Rathbun",,  41.683521, -71.567778,,,0,,,0
   4465,004465,"Post before Island View",,  41.684262, -71.452354,,,0,,,0
   4475,004475,"Main after Cowesett",,  41.685070, -71.523411,,,0,,,0
   4495,004495,"S Main opposite Manor",,  41.684237, -71.567541,,,0,,,0
   4500,004500,"Post after Valentine",,  41.685522, -71.453673,,,0,,,0
   4505,004505,"Metacom opposite 467 Metacom",,  41.684929, -71.261429,,,0,,,0
   4510,004510,"Metacom opposite Veterans Home",,  41.685190, -71.261669,,,0,,,0
   4545,004545,"Hope after Vantage Point",,  41.685127, -71.278967,,,0,,,0
   4555,004555,"S Main before Stone",,  41.685943, -71.567241,,,0,,,0
   4565,004565,"Tiogue after Pilgrim",,  41.684828, -71.547013,,,0,,,0
   4566,004566,"Tiogue opposite Pilgrim",,  41.684605, -71.546975,,,0,,,0
   4567,004567,"Tiogue opposite Forestdale",,  41.683829, -71.555751,,,0,,,0
   4568,004568,"Tiogue after Forestdale",,  41.683956, -71.555927,,,0,,,0
   4570,004570,"Hope before Chestnut",,  41.685723, -71.278874,,,0,,,0
   4575,004575,"Post opposite Cowesett",,  41.685728, -71.453689,,,0,,,0
   4580,004580,"3791 Post",,  41.686872, -71.454709,,,0,,,0
   4590,004590,"Cowesett Corners (at Stop & Shop)",,  41.686489, -71.498611,,,0,,coco,0
   4595,004595,"S Main before Wood",,  41.685948, -71.567145,,,0,,,0
   4600,004600,"Oakland Beach & Suburban Pkwy",,  41.686589, -71.398131,,,0,,oasu,0
   4610,004610,"Main before Brown",,  41.690245, -71.521554,,,0,,,0
   4620,004620,"Crompton (Main before Nestor)",,  41.687674, -71.522418,,,0,,crom,0
   4630,004630,"Oakland Beach after Mohawk",,  41.688101, -71.398312,,,0,,,0
   4635,004635,"Hope opposite Pond Brook",,  41.688164, -71.279149,,,0,,,0
   4640,004640,"Hope after Colt",,  41.688559, -71.279005,,,0,,,0
   4645,004645,"Post before Shenandoah",,  41.689158, -71.455900,,,0,,,0
   4650,004650,"Cowesett Corners @ Petco",,  41.687810, -71.498118,,,0,,,0
   4655,004655,"742 Oakland Beach",,  41.688743, -71.398102,,,0,,,0
   4660,004660,"Post opp Shenandoah",,  41.689013, -71.455724,,,0,,,0
   4670,004670,"S Main before Cady",,  41.688297, -71.566786,,,0,,,0
   4685,004685,"Main opposite Manchester",,  41.688976, -71.521956,,,0,,,0
   4690,004690,"S Main after Parker",,  41.689758, -71.566594,,,0,,,0
   4720,004720,"1527 Main",,  41.692572, -71.521039,,,0,,,0
   4725,004725,"Main after S Main",,  41.690329, -71.566130,,,0,,,0
   4730,004730,"Oakland Beach before Hazard",,  41.690668, -71.398289,,,0,,,0
   4735,004735,"Main opposite S Main",,  41.690463, -71.565979,,,0,,,0
   4740,004740,"Post before Clyde",,  41.691446, -71.456256,,,0,,,0
   4750,004750,"1070 Main",,  41.690526, -71.561842,,,0,,,0
   4755,004755,"Main before Holden",,  41.690835, -71.563884,,,0,,,0
   4760,004760,"Washington & Sandy Bottom",,  41.690692, -71.559267,,,0,,wasb,0
   4765,004765,"Post after Robin Hill",,  41.690778, -71.456403,,,0,,,0
   4770,004770,"Washington & Sandy Bottom",,  41.690740, -71.558884,,,0,,wasb,0
   4775,004775,"Oakland Beach before Kenway",,  41.691568, -71.398071,,,0,,,0
   4780,004780,"Hope before Fales",,  41.691728, -71.279345,,,0,,,0
   4785,004785,"Hope at Bristol Shopping Center",,  41.691884, -71.279198,,,0,,,0
   4790,004790,"1548 Main",,  41.691370, -71.521088,,,0,,,0
   4795,004795,"Washington before Knotty Oak",,  41.692390, -71.556284,,,0,,,0
   4805,004805,"Opposite 1475 Main",,  41.694892, -71.521744,,,0,,,0
   4820,004820,"Oakland Beach before Coburn",,  41.692524, -71.398330,,,0,,,0
   4840,004840,"1520 Main",,  41.692819, -71.521019,,,0,,,0
   4850,004850,"1050 Main",,  41.690608, -71.561758,,,0,,,0
   4855,004855,"Oakland Beach after Holt",,  41.693342, -71.398233,,,0,,,0
   4860,004860,"Hope before Bliven",,  41.693440, -71.279288,,,0,,,0
   4865,004865,"Post before Brand",,  41.693622, -71.456414,,,0,,,0
   4870,004870,"770 Washington",,  41.693005, -71.555149,,,0,,,0
   4875,004875,"Hope after Mulberry",,  41.694019, -71.279421,,,0,,,0
   4880,004880,"Washington before Contentment",,  41.694176, -71.553476,,,0,,,0
   4890,004890,"Washington after Mapledale",,  41.694091, -71.553473,,,0,,,0
   4895,004895,"699 Washington",,  41.694799, -71.550978,,,0,,,0
   4900,004900,"Main before West Warwick",,  41.697014, -71.522072,,,0,,,0
   4905,004905,"Hope at Bristol County Medical Center",,  41.695249, -71.279411,,,0,,,0
   4920,004920,"Washington after Pulaski",,  41.695368, -71.536985,,,0,,,0
   4925,004925,"Washington opposite MacArthur",,  41.695304, -71.538929,,,0,,,0
   4935,004935,"Oakland Beach opposite Pinehurst",,  41.695729, -71.398478,,,0,,,0
   4940,004940,"Warwick Neck & Barton",,  41.695293, -71.379216,,,0,,waba,0
   4945,004945,"Post opposite Brand",,  41.693736, -71.456644,,,0,,,0
   4950,004950,"Washington opposite Edward",,  41.695882, -71.541549,,,0,,,0
   4955,004955,"Washington after Edward",,  41.696441, -71.542022,,,0,,,0
   4960,004960,"1475 Main",,  41.694764, -71.521640,,,0,,,0
   4965,004965,"Washington opposite Read",,  41.695503, -71.533665,,,0,,,0
   4970,004970,"Hope opposite Bristol County Medical Center",,  41.695457, -71.279547,,,0,,,0
   4980,004980,"Oakland Beach opposite Orms",,  41.695417, -71.398637,,,0,,,0
   4990,004990,"3414 Post",,  41.696122, -71.458744,,,0,,,0
   5000,005000,"Metacom before Gooding",,  41.694703, -71.263794,,,0,,,0
   5005,005005,"Metacom before Narrows",,  41.694153, -71.263496,,,0,,,0
   5015,005015,"Washington before Laurel",,  41.696006, -71.547673,,,0,,,0
   5020,005020,"Washington opposite Laurel",,  41.696105, -71.547689,,,0,,,0
   5035,005035,"Washington opposite Anthony",,  41.696796, -71.546976,,,0,,,0
